GV$CON_SYS_TIME_MODEL|X$CON_KEWSSYSV
GV$COPY_CORRUPTION|X$KCCCC
GV$COPY_NONLOGGED|X$KCCCC
GV$CORRUPT_XID_LIST|X$KTUCUS
GV$CPOOL_CC_INFO|X$KPPLCC_INFO
GV$CPOOL_CC_STATS|X$KPPLCC_STATS
GV$CPOOL_CONN_INFO|X$KPPLCONN_INFO
GV$CPOOL_CONN_INFO|V$SESSION
GV$CPOOL_CONN_INFO|X$KMPCSO
GV$CPOOL_STATS|X$KPPLCP_STATS
GV$CR_BLOCK_SERVER|X$KCLCRST
GV$CURRENT_BLOCK_SERVER|X$KCLCURST
GV$DATAFILE|X$KCVDF
GV$DATAFILE_COPY|X$KCCDC
GV$DATAFILE_HEADER|X$KCVFH
GV$DATABASE|X$KCCDI
GV$DATABASE|X$KCCDI2
GV$DATABASE_BLOCK_CORRUPTION|X$KCCBLKCOR
GV$DATABASE_BLOCK_CORRUPTION|V$DATAFILE
GV$DATABASE_INCARNATION|X$KCCIC
GV$DATABASE_KEY_INFO|X$KCBDBK
GV$DATABASE_REPLAY_PROGRESS|X$KEC_PROGRESS
GV$DATAGUARD_CONFIG|X$KRSTDGC
GV$DATAGUARD_PROCESS|X$KRSSRTT
GV$DATAGUARD_STATS|X$KRSTPVRS
GV$DATAGUARD_STATUS|X$KRSTALG
GV$DATAPUMP_JOB|X$KUPVJ
GV$DATAPUMP_SESSION|X$KUPVA
GV$DB_CACHE_ADVICE|X$KCBSC
GV$DB_CACHE_ADVICE|X$KCBWBPD
GV$DB_OBJECT_CACHE|X$KGLOB
GV$DB_PIPES|X$KGLOB
GV$DB_TRANSPORTABLE_PLATFORM|X$KCPXPL
GV$DB_TRANSPORTABLE_PLATFORM|X$KCCDI
GV$DBFILE|X$KCCFN
GV$DBLINK|X$UGANCO
GV$DEAD_CLEANUP|X$KSUCLNDPCC
GV$DELETED_OBJECT|X$KCCDL
GV$DETACHED_SESSION|X$KSUPGS
GV$DG_BROKER_CONFIG|X$DRC
GV$DG_BROKER_CONFIG|X$VINST
GV$DG_BROKER_CONFIG|X$KCCDI
GV$DIAG_APP_TRACE_FILE|X$DBGATFLIST
V$DIAG_CRITICAL_ERROR|X$DBKECE
GV$DIAG_OPT_TRACE_RECORDS|X$DBGTFOPTT
GV$DIAG_SQL_TRACE_RECORDS|X$DBGTFSQLT
GV$DIAG_TRACE_FILE|X$KBGTFLIST
GV$DIAG_TRACE_FILE_CONTENTS|X$KBGTFVIEW
GV$DIAG_INFO|X$DIAG_INFO
GV$DISPATCHER|X$KMMDI
GV$DISPATCHER_CONFIG|X$KMMDP
GV$DISPATCHER_RATE|X$MMDI
GV$DLM_ALL_LOCKS|V$GES_ENQUEUE
GV$DLM_CONVERT_LOCAL|X$KJICVT
GV$DLM_CONVERT_REMOTE|X$KJICVT
GV$DLM_LATCH|V$LATCH
GV$DLM_LOCKS|V$GES_BLOCKING_ENQUEUE
GV$DLM_MISC|X$KJISFT
GV$DLM_RESS|X$KJBR
GV$DLM_RESS|X$KJIRFT
GV$DLM_TRAFFIC_CONTROLLER|X$KJITRFT
GV$DML_STATS|X$KSXMME
GV$DNFS_CHANNELS|X$DNFS_CHANNELS
GV$DNFS_FILES|X$DNFS_FILES
GV$DNFS_SERVERS|X$DNFS_SERVERS
GV$DNFS_STATS|X$DNFS_STATS
GV$DUAL|X$DUAL
GV$DYNAMIC_REMASTER_STATS|X$KJDRMAFNSTATS
GV$DYNAMIC_REMASTER_STATS|X$KJDRMREADMOSTLYSTATS
GV$EDITIONABLE_TYPES|X$KKAEET
GV$EMON|X$KPONESTAT
GV$EMX_USAGE_STATS|X$KEXSVUS
GV$ENCRYPTED_TABLESPACES|X$KCBTEK
GV$ENCRYPTION_KEYS|X$KZCKMEK
GV$ENCRYPTION_WALLET|X$KZEKMENCWAL
GV$ENABLEDPRIVS|X$KZSPR
GV$ENQUEUE_LOCK|X$KSQEQ
GV$ENQUEUE_LOCK|X$KSUSE
